Open,Close,High,Low,Volume,Date
27.75514,27.45463,27.75514,27.35446,1,492.00,03/26/10
27.55865,27.65497,27.67809,27.55865,934.00,03/25/10
27.47775,27.31593,27.47775,27.31593,,03/24/10
27.44693,27.76285,27.8399,27.44693,2,012.00,03/23/10
27.65497,27.60489,27.65497,27.60489,,03/22/10
27.61645,27.62415,27.62415,27.58562,130.00,03/19/10
27.52783,27.52398,27.52783,27.50472,1,350.00,03/18/10
27.75514,27.78597,27.80138,27.65883,1,428.00,03/17/10
27.34675,27.90155,27.90155,27.34675,831.00,03/16/10
27.61645,27.31208,27.61645,27.31208,311.00,03/15/10
28.12501,27.78597,28.12501,27.57407,1,298.00,03/12/10
28.10189,28.47175,28.47175,28.10189,130.00,03/11/10
27.65883,27.86302,27.90155,27.65883,260.00,03/10/10
27.77826,27.6858,28.04795,27.6858,415.00,03/09/10
27.78597,27.72818,27.78597,27.72818,1,220.00,03/08/10
27.50857,27.57792,27.65883,27.50857,454.00,03/05/10
27.63956,27.47004,27.91696,27.4084,592.00,03/04/10
27.31593,27.63186,27.63186,27.31593,428.00,03/03/10
27.04239,27.32364,27.50472,27.04239,52.00,03/02/10
26.35275,26.52227,26.93066,26.35275,1,947.00,03/01/10
25.95591,25.93665,25.95591,25.93665,,02/26/10
25.7941,25.76713,26.16011,25.76713,2,124.00,02/25/10
26.12929,26.09847,26.2102,25.95206,549.00,02/24/10
26.22175,26.49145,26.49145,25.87115,45.00,02/23/10
26.72261,26.39898,26.72261,26.22946,52.00,02/22/10
26.73802,26.61473,27.29282,26.61473,8,423.00,02/19/10
27.02312,27.46619,27.52398,27.02312,5,191.00,02/18/10
26.93451,27.10018,27.10018,26.93451,,02/17/10
26.69949,26.50686,26.69949,26.50686,986.00,02/16/10
26.63014,26.59932,26.63014,26.3643,195.00,02/15/10
26.75343,26.57621,26.82278,26.57621,260.00,02/12/10
26.32963,26.75728,26.75728,26.32963,,02/11/10
26.71105,26.66867,26.90754,26.44136,519.00,02/10/10
26.76114,26.79966,26.95377,26.76114,816.00,02/09/10
25.99059,26.36045,26.54538,25.99059,1,758.00,02/08/10
26.63785,26.03682,26.63785,25.89427,39.00,02/05/10
27.39684,26.66097,27.39684,26.66097,1,454.00,02/04/10
27.46234,27.48545,27.64341,27.46234,3,906.00,02/03/10
27.40069,27.60489,27.68965,27.40069,65.00,02/02/10
27.06165,27.2774,27.2774,27.06165,324.00,02/01/10
27.44693,27.09633,27.44693,27.09633,,01/29/10
27.82064,27.50086,27.82064,27.37758,14.00,01/28/10
27.47004,27.71662,27.71662,27.47004,1,226.00,01/27/10
26.80737,27.00771,27.77826,26.80737,47.00,01/26/10
27.14641,27.35446,27.38528,27.11174,1,363.00,01/25/10
27.14641,27.49701,27.49701,27.14641,52.00,01/22/10
27.70121,27.2774,27.70121,27.2774,,01/21/10
28.4024,28.41011,28.41011,27.77056,324.00,01/20/10
28.15583,28.14427,28.64127,27.95934,519.00,01/19/10
27.78211,28.12501,28.34461,27.78211,96.00,01/18/10
27.09247,27.29282,27.48545,27.09247,5,295.00,01/15/10
27.00001,26.61473,27.00001,26.37201,6,703.00,01/14/10
26.43751,26.71876,26.71876,26.43751,,01/13/10
26.24487,26.0792,26.24487,25.84418,4,751.00,01/12/10
26.58391,26.39898,26.58391,26.08305,1,376.00,01/11/10
26.38357,26.62244,26.62244,26.38357,376.00,01/08/10
26.61859,26.34119,26.61859,26.30651,1,991.00,01/07/10
26.7804,26.51841,26.7804,26.51841,31,618.00,01/06/10
26.66867,26.86901,26.86901,26.66867,16,910.00,01/05/10
25.94821,26.05994,26.05994,25.94821,870.00,01/04/10
25.69008,26.05994,26.05994,25.69008,305.00,12/30/09
26.04453,26.04453,26.04453,25.73631,130.00,12/29/09
25.89042,25.78254,25.89042,25.78254,266.00,12/28/09
25.74401,25.75172,25.75172,25.74401,,12/23/09
25.42038,25.8596,25.8596,25.42038,350.00,12/22/09
25.08905,25.22775,25.2971,25.08905,65.00,12/21/09
25.20463,25.33562,25.42809,25.05052,558.00,12/18/09
25.12758,25.27398,25.27398,25.12758,908.00,12/17/09
25.52055,25.35103,25.52055,25.08134,97.00,12/16/09
25.4435,25.64384,25.70549,25.4435,454.00,12/15/09
25.63614,25.53597,25.63614,25.25086,130.00,12/14/09
25.36645,25.28939,25.45891,25.21234,7,274.00,12/11/09
25.14299,25.39727,25.39727,25.14299,,12/10/09
25.33562,25.18151,25.33562,25.18151,,12/09/09
25.66696,25.33562,25.66696,25.33562,776.00,12/08/09
25.90583,25.95206,25.95206,25.85189,357.00,12/07/09
25.5822,25.75172,25.79795,25.5822,487.00,12/04/09
25.64384,25.65925,25.7209,25.64384,244.00,12/03/09
24.96576,25.32021,25.43579,24.96576,169.00,12/02/09
25.04281,24.90412,25.04281,24.90412,,12/01/09
24.93494,25.1661,25.1661,24.93494,260.00,11/30/09
24.51884,24.70377,24.70377,24.44179,4,575.00,11/27/09
24.81165,24.6036,24.81165,24.6036,,11/26/09
25.10446,25.0274,25.10446,24.96576,1,687.00,11/25/09
24.68066,25.05823,25.05823,24.68066,,11/24/09
23.95634,24.18751,24.18751,23.95634,,11/23/09
24.02569,23.74829,24.02569,23.74829,,11/20/09
24.3185,24.22603,24.5959,24.14898,2,706.00,11/19/09
24.7423,24.38785,24.7423,24.38785,,11/18/09
24.78083,24.78083,24.78083,24.7346,260.00,11/17/09
24.47261,24.67295,24.68066,24.47261,65.00,11/16/09
24.1721,24.4572,24.4572,24.1721,1,084.00,11/13/09
24.02569,24.20292,24.20292,24.02569,,11/12/09
24.33391,24.01799,24.33391,24.01799,,11/11/09
24.32621,24.1798,24.32621,24.1798,,11/10/09
23.91011,24.39555,24.39555,23.91011,,11/09/09
23.77912,23.97946,23.97946,23.77912,2,076.00,11/06/09
22.94692,23.80994,23.92552,22.94692,350.00,11/05/09
22.88528,23.10874,23.10874,22.88528,,11/04/09
22.52312,22.88528,23.03168,22.52312,143.00,11/03/09
22.53083,22.68494,22.68494,22.53083,227.00,11/02/09
22.69264,22.46148,22.69264,22.46148,130.00,10/30/09
22.86987,22.68494,22.9161,22.68494,208.00,10/29/09
23.00857,23.00857,23.00857,23.00857,,10/28/09
22.96233,22.89299,22.96233,22.89299,84.00,10/27/09
23.29367,23.4709,23.4709,22.86987,850.00,10/26/09
23.54795,23.56336,23.64812,23.18579,1,622.00,10/23/09
23.7637,23.59418,23.7637,23.59418,213.00,10/22/09
23.86388,24.11816,24.21062,23.86388,2,323.00,10/21/09
23.37073,23.70206,23.70206,23.37073,454.00,10/20/09
23.43237,23.30138,23.43237,23.30138,,10/19/09
23.97946,23.3322,23.97946,23.28597,474.00,10/16/09
23.94864,23.79453,23.94864,23.70206,1,947.00,10/15/09
23.78682,23.77912,23.91011,23.77912,65.00,10/14/09
23.81764,23.64042,23.81764,23.57107,383.00,10/13/09
23.82535,23.93323,23.93323,23.78682,908.00,10/12/09
23.80994,23.91781,23.91781,23.7637,649.00,10/09/09
23.95634,23.756,23.95634,23.756,454.00,10/08/09
23.69436,23.81764,23.81764,23.69436,286.00,10/07/09
23.17809,23.56336,23.64042,23.17809,575.00,10/06/09
23.02398,23.02398,23.17809,23.02398,156.00,10/05/09
23.10103,23.10103,23.10103,23.10103,,10/02/09
23.55566,23.29367,23.55566,23.29367,8.00,10/01/09
24.25686,23.9024,24.27227,23.9024,160.00,09/30/09
24.35703,24.24144,24.35703,24.07192,130.00,09/29/09
23.7637,24.41867,24.41867,23.7637,23.00,09/28/09
23.70206,23.74059,23.74059,23.70206,130.00,09/25/09
23.7637,23.97175,23.97175,23.66353,240.00,09/24/09
23.17038,23.17038,23.17038,23.17038,39.00,09/23/09
23.53254,23.10103,23.53254,23.10103,488.00,09/22/09
23.53254,23.56336,23.56336,23.45549,286.00,09/21/09
23.73288,23.81764,23.81764,23.54795,29.00,09/18/09
24.11816,23.756,24.11816,23.67894,208.00,09/17/09
23.73288,23.74829,24.04881,23.57877,389.00,09/16/09
24.29538,24.0411,24.29538,23.83305,1,090.00,09/15/09
23.97175,23.97175,23.97175,23.97175,,09/14/09
24.02569,23.9024,24.02569,23.9024,52.00,09/11/09
24.27227,24.27227,24.27227,24.27227,,09/10/09
24.38785,24.36473,24.38785,24.15668,350.00,09/09/09
24.22603,24.55737,24.55737,24.22603,260.00,09/08/09
23.98716,24.28768,24.33391,23.97946,545.00,09/07/09
24.07963,23.85617,24.07963,23.85617,1,298.00,09/04/09
24.76542,24.76542,24.76542,24.76542,,09/03/09
25.19692,24.85018,25.19692,24.82706,1,194.00,09/02/09
25.56679,25.33562,25.56679,25.0274,722.00,09/01/09
25.33562,25.5822,25.5822,25.1661,358.00,08/31/09
24.5959,25.53597,25.62843,24.5959,2,233.00,08/28/09
24.97347,24.47261,24.97347,24.47261,,08/27/09
24.76542,24.81165,24.81165,24.76542,,08/26/09
24.53425,24.83477,24.83477,24.53425,182.00,08/25/09
24.69607,24.76542,24.76542,24.49573,240.00,08/24/09
23.83305,24.5959,24.64984,23.83305,1,622.00,08/21/09
23.84847,23.85617,23.97175,23.84847,649.00,08/20/09
23.56336,23.82535,23.82535,23.56336,65.00,08/19/09
23.64042,23.67124,23.82535,23.59418,1,298.00,08/18/09
23.86388,23.20891,23.9024,23.08562,897.00,08/17/09
24.48031,24.42638,24.48031,24.06422,91.00,08/14/09
24.54196,24.54196,24.54196,24.54196,130.00,08/13/09
24.48031,24.68836,24.68836,24.48031,,08/12/09
24.91953,24.84247,24.91953,24.6036,65.00,08/11/09
24.79624,24.881,24.881,24.65754,260.00,08/10/09
24.42638,25.08134,25.08134,24.42638,649.00,08/07/09
24.78083,24.31079,24.78083,24.31079,6.00,08/06/09
24.81936,24.62672,25.0274,24.62672,1,129.00,08/05/09
25.0197,24.93494,25.0197,24.79624,1,324.00,08/04/09
25.23545,25.33562,25.33562,25.19692,649.00,08/03/09
25.46662,25.36645,25.46662,25.27398,260.00,07/31/09
25.52826,25.64384,25.64384,25.48973,1,042.00,07/30/09
25.32021,25.52055,25.52055,25.32021,21.00,07/29/09
25.38956,25.38956,25.38956,25.38956,208.00,07/28/09
25.53597,25.52826,25.53597,25.52826,253.00,07/27/09
25.62073,25.4435,25.90583,25.37415,376.00,07/24/09
25.50514,25.8596,25.8596,25.33562,2,214.00,07/23/09
25.36645,25.47432,25.47432,25.36645,39.00,07/22/09
25.00429,25.4435,25.53597,25.00429,240.00,07/21/09
24.33391,24.71918,24.78083,24.33391,584.00,07/20/09
24.92723,24.28768,24.92723,24.21062,714.00,07/17/09
24.77312,25.18151,25.18151,24.77312,83.00,07/16/09
24.28768,24.78083,24.78083,24.28768,,07/15/09
24.1721,23.84847,24.1721,23.84847,91.00,07/14/09
23.72518,23.87158,24.11816,23.72518,36.00,07/13/09
24.18751,24.01028,24.20292,23.84076,35.00,07/10/09
23.81764,24.07192,24.07192,23.81764,2,200.00,07/09/09
23.99487,23.99487,23.99487,23.99487,,07/08/09
24.47261,24.37244,24.47261,23.87929,195.00,07/07/09
24.4572,24.5959,24.5959,24.41097,301.00,07/06/09
24.4572,24.33391,24.50343,24.33391,130.00,07/03/09
24.69607,24.91953,24.91953,24.47261,134.00,07/02/09
23.99487,24.84247,24.84247,23.99487,927.00,07/01/09
23.91781,23.77912,23.91781,23.27826,4,061.00,06/30/09
23.92552,23.87929,24.0411,23.87929,428.00,06/29/09
24.30309,24.02569,24.30309,23.97946,977.00,06/26/09
24.21833,24.35703,24.35703,24.19521,69.00,06/25/09
23.74059,23.85617,24.34932,23.57877,219.00,06/24/09
23.45549,23.77912,23.77912,23.45549,166.00,06/23/09
23.15497,22.97775,23.17038,22.95463,907.00,06/22/09
22.2149,22.52312,22.54624,22.19179,606.00,06/19/09
22.4923,22.25343,22.4923,22.12244,5,612.00,06/18/09
22.29196,22.56165,22.56165,22.29196,506.00,06/17/09
22.2072,22.33049,22.68494,22.03768,1,801.00,06/16/09
22.60788,22.19949,22.60788,22.09932,282.00,06/15/09
23.00086,22.68494,23.00086,22.68494,,06/12/09
23.6173,22.92381,23.6173,22.92381,3,613.00,06/11/09
24.10275,23.91011,24.10275,23.91011,221.00,06/10/09
24.75771,24.75771,24.75771,24.75771,,06/09/09
24.98888,24.53425,24.98888,24.53425,,06/08/09
24.93494,24.881,24.93494,24.881,,06/05/09
25.09675,25.26627,25.26627,24.85018,130.00,06/04/09
25.20463,25.07364,25.20463,25.07364,104.00,06/03/09
24.91182,25.20463,25.20463,24.91182,260.00,06/02/09
24.7346,25.08134,25.08134,24.7346,,06/01/09
25.22004,24.47261,25.22004,24.35703,1,583.00,05/29/09
24.72689,25.14299,25.14299,24.72689,1,233.00,05/28/09
23.87929,24.66525,24.66525,23.87929,,05/27/09
23.22432,23.55566,24.0334,23.22432,454.00,05/26/09
23.39384,23.55566,23.55566,23.39384,,05/25/09
22.85446,23.40155,23.44778,22.85446,1,298.00,05/22/09
22.9084,22.88528,22.9084,22.88528,,05/21/09
22.56165,23.17809,23.17809,22.56165,448.00,05/20/09
22.38442,22.44607,22.53853,22.38442,2,317.00,05/19/09
22.06079,22.51542,22.51542,22.06079,,05/18/09
22.66953,22.0762,22.66953,22.0762,,05/15/09
22.7697,22.43066,22.7697,22.43066,311.00,05/14/09
23.07021,22.65412,23.07021,22.42295,195.00,05/13/09
22.56165,22.95463,22.95463,22.56165,,05/12/09
23.2012,23.08562,23.2012,22.43836,1,298.00,05/11/09
22.80052,23.2012,23.2012,22.80052,,05/08/09
23.54795,23.12415,23.54795,22.6387,2,206.00,05/07/09
22.98545,23.17809,23.23973,22.98545,34.00,05/06/09
23.4786,23.1935,23.49401,22.83905,4,348.00,05/05/09
23.1935,23.51713,23.51713,23.1935,,05/04/09
23.87929,23.57107,23.87929,23.57107,,04/30/09
23.20891,22.97775,23.82535,22.97775,195.00,04/29/09
22.93151,22.9161,23.02398,22.9084,2,660.00,04/28/09
22.39213,22.73117,22.73117,22.39213,162.00,04/27/09
22.27655,22.59247,22.59247,22.27655,1,071.00,04/24/09
21.85275,22.29966,22.37672,21.85275,9,688.00,04/23/09
21.69864,21.60617,21.99144,21.60617,519.00,04/22/09
22.01456,22.38442,22.38442,21.92209,10,201.00,04/21/09
22.53853,22.05309,22.53853,21.83733,3,218.00,04/20/09
23.00857,22.33819,23.00857,22.09162,14,652.00,04/17/09
22.65412,22.39213,23.0471,22.39213,6,022.00,04/16/09
22.24573,22.46148,22.46148,22.24573,,04/15/09
23.25514,22.10703,23.25514,22.10703,,04/14/09
22.72346,23.03168,23.03168,22.72346,130.00,04/09/09
21.96833,22.43066,22.43066,21.96833,,04/08/09
22.70035,22.64641,22.70035,22.10703,66.00,04/07/09
23.14727,22.631,23.14727,22.631,,04/06/09
23.57107,23.26285,23.57107,23.26285,,04/03/09
23.85617,23.65583,23.85617,23.65583,,04/02/09
22.59247,23.57877,23.57877,22.59247,10.00,04/01/09
21.82963,22.56936,22.56936,21.82963,260.00,03/31/09
22.02997,21.62929,22.02997,21.62929,,03/30/09
22.25343,22.33049,22.33049,22.25343,182.00,03/27/09
21.87586,21.86045,22.09162,21.86045,91.00,03/26/09
21.30566,21.7911,21.7911,21.30566,130.00,03/25/09
21.06679,21.41353,21.41353,21.06679,,03/24/09
20.35018,20.61216,20.9435,20.35018,889.00,03/23/09
19.75685,19.85703,19.85703,19.75685,519.00,03/20/09
20.54281,20.3887,20.54281,19.87244,227.00,03/19/09
20.47346,20.90497,20.90497,20.47346,,03/18/09
20.01114,20.56593,20.56593,20.01114,,03/17/09
20.41953,20.02655,20.41953,20.02655,,03/16/09
20.53511,20.21148,20.53511,20.21148,,03/13/09
19.21747,20.11131,20.11131,19.21747,260.00,03/12/09
19.02483,18.82449,19.02483,18.82449,,03/11/09
17.83819,19.02483,19.02483,17.83819,,03/10/09
17.59161,17.89213,17.89213,17.59161,,03/09/09
18.10788,18.08477,18.10788,17.44521,1,298.00,03/06/09
18.50857,18.22346,18.50857,18.22346,1,038.00,03/05/09
19.41781,19.24059,19.41781,18.78596,260.00,03/04/09
19.6798,19.34076,19.6798,19.34076,,03/03/09
20.20377,19.70292,20.20377,19.70292,519.00,03/02/09
19.9649,20.63528,20.63528,19.9649,,02/27/09
20.51199,20.05737,20.51199,20.05737,,02/26/09
20.18836,20.18066,20.48117,20.18066,292.00,02/25/09
20.30394,20.25001,20.51199,20.25001,260.00,02/24/09
20.74316,20.33477,20.74316,20.33477,,02/23/09
20.79709,20.62757,20.79709,20.62757,,02/20/09
20.6661,21.05138,21.05138,20.6661,389.00,02/19/09
20.85103,20.47346,20.85103,20.47346,,02/18/09
20.8048,20.99744,20.99744,20.8048,1,415.00,02/17/09
21.16696,20.98973,21.16696,20.98973,,02/16/09
21.2209,21.35959,21.35959,21.2209,,02/13/09
20.92038,21.05138,21.05138,20.92038,,02/12/09
21.04367,21.00514,21.04367,21.00514,,02/11/09
21.66011,21.12843,21.66011,21.12843,,02/10/09
21.29795,21.81422,21.81422,21.29795,26.00,02/09/09
21.34418,21.34418,21.34418,21.34418,,02/06/09
20.91268,21.31336,21.31336,20.91268,,02/05/09
20.69692,20.95891,20.95891,20.69692,,02/04/09
20.40412,20.68922,20.68922,20.40412,13.00,02/03/09
20.28083,20.26542,20.28083,20.26542,,02/02/09
20.69692,20.5274,20.69692,20.5274,,01/30/09
20.73545,20.71233,20.73545,20.39641,1,298.00,01/29/09
20.49658,20.78168,20.78168,20.49658,,01/28/09
20.37329,20.31165,20.37329,20.31165,,01/27/09
20.03425,20.23459,20.23459,20.03425,,01/26/09
20.23459,20.2423,20.2423,20.23459,,01/23/09
20.28853,20.21918,20.28853,20.21918,715.00,01/22/09
19.84161,20.11131,20.11131,19.84161,389.00,01/21/09
19.90326,19.90326,19.90326,19.90326,,01/20/09
20.37329,20.04196,20.37329,20.04196,,01/19/09
19.64127,20.1036,20.1036,19.64127,649.00,01/16/09
20.28853,20.12672,20.28853,19.90326,326.00,01/15/09
20.96662,20.28083,20.96662,20.28083,,01/14/09
21.12843,20.90497,21.24401,20.56593,389.00,01/13/09
21.17466,21.18237,21.18237,21.17466,,01/12/09
21.43665,21.30566,21.43665,21.30566,,01/09/09
22.06079,21.44436,22.06079,21.44436,,01/08/09
22.08391,22.12244,22.12244,22.08391,260.00,01/07/09
22.3536,22.26884,22.3536,22.26884,,01/06/09
22.41525,22.30737,22.41525,22.30737,,01/05/09
22.03768,22.50771,22.66182,22.03768,130.00,01/02/09
20.60446,20.9512,21.05138,20.60446,772.00,12/30/08
20.6661,20.58905,20.78168,20.58905,863.00,12/29/08
20.88956,21.18237,21.40583,20.88956,1,875.00,12/23/08
20.83562,21.01285,21.29025,20.83562,882.00,12/22/08
20.47346,20.92038,20.93579,20.47346,465.00,12/19/08
20.79709,20.9435,20.9435,20.78168,649.00,12/18/08
22.58477,22.4846,22.85446,22.37672,3,282.00,12/17/08
22.11473,22.0685,22.11473,21.89127,39.00,12/16/08
22.36131,21.69093,22.36131,21.69093,519.00,12/15/08
21.55223,21.76799,22.02227,21.15925,11,485.00,12/12/08
22.09932,22.73117,22.73117,22.09932,130.00,12/11/08
22.73117,22.631,22.73117,22.3536,2,596.00,12/10/08
22.09162,22.89299,23.03939,22.09162,532.00,12/09/08
22.24573,21.99915,22.24573,21.75257,454.00,12/08/08
22.47689,21.55994,22.47689,21.24401,130.00,12/05/08
22.4846,22.42295,22.4846,22.42295,,12/04/08
22.18408,22.42295,22.42295,22.18408,,12/03/08
21.57535,21.99144,21.99144,21.57535,,12/02/08
22.98545,21.66781,22.98545,21.66781,487.00,12/01/08
23.01627,22.87757,23.01627,22.87757,363.00,11/28/08
22.62329,22.89299,22.89299,22.62329,2,596.00,11/27/08
23.48631,23.48631,23.48631,23.48631,,11/26/08
23.36302,23.65583,23.86388,22.86987,171.00,11/25/08
22.29966,22.68494,23.67894,22.29966,169.00,11/24/08
22.60018,22.32278,22.60018,21.77569,1,233.00,11/21/08
22.79281,22.79281,22.79281,22.79281,,11/20/08
23.80223,23.37843,23.80223,23.37843,,11/19/08
24.0411,23.21662,24.0411,23.21662,,11/18/08
24.12586,23.03939,24.12586,23.03939,,11/17/08
24.85788,24.55737,24.85788,24.55737,,11/14/08
24.02569,23.79453,24.02569,23.79453,1,168.00,11/13/08
24.76542,24.27227,24.76542,24.27227,1,611.00,11/12/08
25.05823,24.28768,25.05823,24.28768,39.00,11/11/08
25.7209,25.11987,25.7209,25.11987,335.00,11/10/08
24.6036,25.13528,25.13528,24.6036,584.00,11/07/08
24.90412,24.25686,24.92723,24.25686,97.00,11/06/08
25.62843,25.11987,25.63614,25.11987,324.00,11/05/08
25.32021,25.43579,25.43579,25.32021,130.00,11/04/08
25.38186,25.77484,25.77484,25.38186,,11/03/08
25.22775,25.74401,25.74401,25.22775,908.00,10/31/08
25.3048,25.50514,25.92895,25.3048,22.00,10/30/08
25.28939,25.13528,25.28939,25.13528,45.00,10/29/08
23.54795,23.54795,23.54795,23.54795,,10/28/08
21.33648,23.03939,23.03939,21.33648,,10/27/08
20.75857,22.26884,22.26884,20.68151,2,875.00,10/24/08
20.85874,21.26713,21.26713,20.85874,,10/23/08
21.39812,20.69692,21.39812,20.69692,130.00,10/22/08
22.32278,21.71405,22.32278,21.71405,58.00,10/21/08
21.2209,22.11473,22.11473,21.2209,,10/20/08
20.04966,21.07449,21.07449,20.04966,324.00,10/17/08
19.30994,19.07877,20.31935,19.07877,766.00,10/16/08
21.24401,20.11131,21.24401,20.11131,311.00,10/15/08
21.16696,21.39042,21.39042,21.16696,476.00,10/14/08
20.16525,20.51199,20.51199,19.74144,103.00,10/13/08
19.23288,19.47175,20.1036,19.07877,1,176.00,10/10/08
22.67723,20.88185,22.67723,20.88185,,10/09/08
22.86216,22.81593,23.02398,22.72346,1,466.00,10/08/08
23.66353,23.42466,23.66353,23.42466,1,947.00,10/07/08
24.76542,22.85446,24.76542,22.85446,104.00,10/06/08
25.36645,25.47432,25.47432,25.36645,,10/03/08
25.81336,25.55138,25.81336,25.55138,616.00,10/02/08
25.42809,26.09076,26.09076,25.42809,65.00,10/01/08
24.47261,25.38186,25.47432,24.47261,195.00,09/30/08
25.90583,24.92723,25.90583,24.92723,1,710.00,09/29/08
25.97518,26.006,26.006,25.97518,156.00,09/26/08
25.52055,26.29881,26.29881,25.52055,1,869.00,09/25/08
25.36645,25.7286,25.7286,25.36645,39.00,09/24/08
24.71918,24.96576,24.96576,24.71918,324.00,09/23/08
26.08305,25.35874,26.08305,25.35874,49.00,09/22/08
26.37586,26.39127,26.40669,26.05994,20,244.00,09/19/08
25.33562,25.46662,25.46662,25.33562,258.00,09/18/08
25.25086,24.88871,25.25086,24.88871,118.00,09/17/08
25.7209,25.08905,25.81336,25.08905,5,491.00,09/16/08
25.68237,25.40497,25.68237,25.40497,136.00,09/15/08
26.5685,26.20634,26.5685,26.20634,86.00,09/12/08
26.96148,26.49145,26.96148,26.49145,,09/11/08
26.76884,26.96919,26.96919,26.76884,,09/10/08
27.06936,27.06936,27.06936,27.06936,,09/09/08
26.97689,26.94607,27.26199,26.94607,1,213.00,09/08/08
26.59162,26.27569,26.59162,26.27569,39.00,09/05/08
27.89384,26.81508,27.89384,26.81508,,09/04/08
28.1173,28.07107,28.1173,28.07107,,09/03/08
27.10018,28.13271,28.13271,27.10018,385.00,09/02/08
27.50086,27.32364,27.50086,26.81508,1,200.00,09/01/08
27.2774,27.73973,27.90925,27.2774,32.00,08/29/08
26.18323,26.18323,26.18323,26.18323,,08/28/08
26.79196,26.53768,26.79196,26.53768,52.00,08/27/08
26.04453,26.74573,26.74573,26.03682,130.00,08/26/08
26.37586,26.03682,26.37586,26.03682,32.00,08/25/08
26.12158,26.63785,26.63785,26.09076,130.00,08/22/08
26.48374,26.05223,26.48374,26.05223,260.00,08/21/08
27.70891,26.80737,27.70891,26.80737,71.00,08/20/08
28.07877,27.58562,28.07877,27.58562,779.00,08/19/08
27.81679,27.73973,27.81679,27.73973,,08/18/08
27.67809,27.67809,27.67809,27.67809,,08/15/08
27.60874,27.52398,27.60874,27.52398,3,374.00,08/14/08
29.17295,27.23888,29.17295,27.23888,1,687.00,08/13/08
28.63357,28.63357,29.11131,28.63357,39.00,08/12/08
28.20206,28.8185,28.8185,28.20206,,08/11/08
26.76884,27.23888,28.30223,26.76884,6,207.00,08/08/08
27.00001,27.00001,27.00001,27.00001,,08/07/08
26.8459,26.83819,26.8459,26.68408,2,712.00,08/06/08
25.20463,26.51456,26.51456,25.20463,,08/05/08
24.99658,25.0274,25.1584,24.99658,91.00,08/04/08
24.72689,24.92723,24.92723,24.72689,,08/01/08
25.91353,25.8673,25.91353,25.32021,468.00,07/31/08
25.99059,25.89042,25.99059,25.89042,32.00,07/30/08
26.006,25.98288,26.006,25.98288,,07/29/08
26.90754,26.16782,26.90754,26.16782,,07/28/08
26.05223,26.2834,26.2834,25.91353,2,019.00,07/25/08
27.16182,26.22175,27.16182,26.22175,,07/24/08
27.09247,26.94607,27.09247,26.94607,,07/23/08
25.66696,26.03682,26.75343,25.66696,130.00,07/22/08
25.77484,25.96747,25.96747,25.77484,,07/21/08
25.5899,25.97518,25.99059,25.5899,130.00,07/18/08
24.81936,25.79795,26.08305,24.81936,2,725.00,07/17/08
24.51114,24.51114,24.51114,24.51114,,07/16/08
23.6096,24.11816,24.50343,23.6096,130.00,07/15/08
23.97946,24.05651,24.05651,23.74059,130.00,07/14/08
24.4649,23.57107,24.4649,23.57107,454.00,07/11/08
24.78853,23.46319,24.78853,23.46319,746.00,07/10/08
26.19093,26.4298,26.4298,26.19093,21.00,07/09/08
24.81165,24.27227,24.81165,24.27227,93.00,07/08/08
25.81336,25.17381,25.81336,25.17381,1,298.00,07/07/08
26.24487,25.56679,26.24487,25.56679,,07/04/08
25.82877,25.73631,26.1524,25.73631,623.00,07/03/08
27.09247,26.12158,27.09247,26.12158,945.00,07/02/08
27.57792,26.22946,27.57792,26.22946,,07/01/08
27.06936,27.48545,27.48545,27.06936,1,033.00,06/30/08
27.73203,26.82278,27.73203,26.75343,55.00,06/27/08
30.90669,30.32878,30.90669,28.89556,766.00,06/26/08
31.37672,31.83134,31.83134,31.37672,,06/25/08
32.09333,31.36131,32.09333,31.36131,519.00,06/24/08
32.16268,32.33991,32.38614,32.16268,1,402.00,06/23/08
33.05652,33.05652,33.05652,32.0548,78.00,06/20/08
33.14128,33.00258,33.14128,33.00258,,06/19/08
33.32621,33.14898,33.32621,33.14898,,06/18/08
33.20292,33.3185,33.4495,32.91782,1,578.00,06/17/08
32.97176,32.78682,33.06422,32.78682,688.00,06/16/08
33.25686,33.25686,33.25686,33.25686,260.00,06/13/08
33.38785,33.11816,33.44179,33.11816,130.00,06/12/08
33.85018,33.54196,33.85018,33.36473,260.00,06/11/08
33.56508,33.85789,33.85789,33.56508,,06/10/08
33.69607,33.61902,33.69607,33.61902,,06/09/08
34.58991,33.881,34.58991,33.881,,06/06/08
35.16011,34.62073,35.16011,34.62073,,06/05/08
34.9983,35.04453,35.04453,34.9983,,06/04/08
34.22775,34.59761,34.59761,34.22775,1.00,06/03/08
34.53597,33.76542,34.53597,33.76542,,06/02/08
34.23545,34.53597,34.53597,34.23545,1,142.00,05/30/08
34.46662,34.18152,34.46662,34.18152,831.00,05/29/08
33.98117,34.39727,34.39727,33.98117,,05/28/08
34.08134,33.80395,34.08134,33.80395,131.00,05/27/08
34.05823,34.10446,34.10446,34.05823,,05/26/08
34.35874,34.18152,34.35874,34.18152,,05/23/08
34.5745,34.53597,34.5745,34.53597,,05/22/08
35.2834,34.90583,35.2834,34.90583,,05/21/08
35.4221,35.44521,35.52998,35.40669,857.00,05/20/08
35.74573,35.4221,35.74573,35.4221,195.00,05/19/08
36.06936,35.88443,36.06936,35.61474,43.00,05/16/08
